Time,Channel A
(s),(mV)

6.78829211,-3.74630900
6.78905811,-3.86934000
6.78982411,-4.00467500
6.79059011,-4.13385800
6.79135611,-4.25073800
6.79212211,-4.33070900
6.79288811,-4.39837600
6.79365411,-4.43528500
6.79442011,-4.47834600
6.79518611,-4.50910400
6.79595211,-4.54601300
6.79671811,-4.58292300
6.79748411,-4.62598400
6.79825011,-4.68750000
6.79901611,-4.74901600
6.79978211,-4.80437900
6.80054811,-4.85974400
6.80131411,-4.92741100
6.80208011,-4.97047200
6.80284611,-5.00738200
6.80361211,-5.04429100
6.80437811,-5.07504900
6.80514411,-5.10580700
6.80591011,-5.11811000
6.80667611,-5.14886800
6.80744211,-5.19192900
6.80820811,-5.23499000
6.80897411,-5.27805100
6.80974011,-5.32111200
6.81050611,-5.35187000
6.81127211,-5.37032500
6.81203811,-5.38877900
6.81280411,-5.40108300
6.81357011,-5.43799200
6.81433611,-5.48105300
6.81510211,-5.54872000
6.81586811,-5.61023600
6.81663411,-5.69020700
6.81740011,-5.76402500
6.81816611,-5.83784400
6.81893211,-5.88090500
6.81969811,-5.92396600
6.82046411,-5.96702700
6.82123011,-6.00393600
6.82199611,-6.04084600
6.82276211,-6.07775500
6.82352811,-6.12696800
6.82429411,-6.19463500
6.82506011,-6.24384800
6.82582611,-6.29921200
6.82659211,-6.34842400
6.82735811,-6.39148600
6.82812411,-6.42224400
6.82889011,-6.45915300
6.82965611,-6.48375900
6.83042211,-6.50221400
6.83118811,-6.52682100
6.83195411,-6.58218500
6.83272011,-6.64370100
6.83348611,-6.71136800
6.83425211,-6.77903500
6.83501811,-6.84670200
6.83578411,-6.90821800
6.83655011,-6.95743000
6.83731611,-6.99434000
6.83808211,-7.02509800
6.83884811,-7.05585600
6.83961411,-7.09276500
6.84038011,-7.13582600
6.84114611,-7.18503900
6.84191211,-7.23425100
6.84267811,-7.28346400
6.84344411,-7.33267600
6.84421011,-7.37573800
6.84497611,-7.43110200
6.84574211,-7.48031400
6.84650811,-7.52952700
6.84727411,-7.59104300
6.84804011,-7.64640700
6.84880611,-7.72022600
6.84957211,-7.79404500
6.85033811,-7.86786400
6.85110411,-7.94783400
6.85187011,-8.00935000
6.85263611,-8.04626000
6.85340211,-8.07701800
6.85416811,-8.11392700
6.85493411,-8.13853400
6.85570011,-8.18159400
6.85646611,-8.24311000
6.85723211,-8.32923100
6.85799811,-8.40305000
6.85876411,-8.47687000
6.85953011,-8.55684000
6.86029611,-8.64296200
6.86106211,-8.70447700
6.86182811,-8.75984200
6.86259411,-8.82135800
6.86336011,-8.88287400
6.86412611,-8.95054100
6.86489211,-9.01820900
6.86565811,-9.08587600
6.86642411,-9.17199800
6.86719011,-9.25812000
6.86795611,-9.33809000
6.86872211,-9.39960600
6.86948811,-9.43651600
6.87025411,-9.46727400
6.87102011,-9.50418300
6.87178611,-9.53494100
6.87255211,-9.57800100
6.87331811,-9.62106200
6.87408411,-9.67642700
6.87485011,-9.72563900
6.87561611,-9.77485200
6.87638211,-9.81791200
6.87714811,-9.85482200
6.87791411,-9.89173200
6.87868011,-9.91018600
6.87944611,-9.92864100
6.88021211,-9.95939900
6.88097811,-9.98400600
6.88174411,-10.02092000
6.88251011,-10.06398000
6.88327611,-10.10089000
6.88404211,-10.15010000
6.88480811,-10.18701000
6.88557411,-10.21161000
6.88634011,-10.21776000
6.88710611,-10.21776000
6.88787211,-10.22392000
6.88863811,-10.24237000
6.88940411,-10.27313000
6.89017011,-10.33464000
6.89093611,-10.39616000
6.89170211,-10.45152000
6.89246811,-10.50689000
6.89323411,-10.54380000
6.89400011,-10.56225000
6.89476611,-10.57456000
6.89553211,-10.58686000
6.89629811,-10.59301000
6.89706411,-10.59916000
6.89783011,-10.62377000
6.89859611,-10.66683000
6.89936211,-10.72219000
6.90012811,-10.77756000
6.90089411,-10.82677000
6.90166011,-10.88213000
6.90242611,-10.91289000
6.90319211,-10.93135000
6.90395811,-10.94980000
6.90472411,-10.95595000
6.90549011,-10.96211000
6.90625611,-10.98056000
6.90702211,-11.00517000
6.90778811,-11.02977000
6.90855411,-11.06053000
6.90932011,-11.09744000
6.91008611,-11.12820000
6.91085211,-11.15280000
6.91161811,-11.16511000
6.91238411,-11.17741000
6.91315011,-11.18356000
6.91391611,-11.18356000
6.91468211,-11.18971000
6.91544811,-11.21432000
6.91621411,-11.23277000
6.91698011,-11.27584000
6.91774611,-11.29429000
6.91851211,-11.30659000
6.91927811,-11.30044000
6.92004411,-11.28814000
6.92081011,-11.28199000
6.92157611,-11.26353000
6.92234211,-11.24508000
6.92310811,-11.23277000
6.92387411,-11.23277000
6.92464011,-11.23893000
6.92540611,-11.23893000
6.92617211,-11.25123000
6.92693811,-11.23893000
6.92770411,-11.22047000
6.92847011,-11.18971000
6.92923611,-11.15896000
6.93000211,-11.14665000
6.93076811,-11.12205000
6.93153411,-11.12820000
6.93230011,-11.14665000
6.93306611,-11.16511000
6.93383211,-11.17741000
6.93459811,-11.18356000
6.93536411,-11.15896000
6.93613011,-11.12205000
6.93689611,-11.07283000
6.93766211,-11.02362000
6.93842811,-10.98056000
6.93919411,-10.94365000
6.93996011,-10.90674000
6.94072611,-10.86983000
6.94149211,-10.83907000
6.94225811,-10.80832000
6.94302411,-10.77141000
6.94379011,-10.73450000
6.94455611,-10.66683000
6.94532211,-10.58686000
6.94608811,-10.50689000
6.94685411,-10.40231000
6.94762011,-10.31619000
6.94838611,-10.24852000
6.94915211,-10.18701000
6.94991811,-10.12549000
6.95068411,-10.06398000
6.95145011,-10.00861000
6.95221611,-9.93479300
6.95298211,-9.85482200
6.95374811,-9.76870100
6.95451411,-9.68872900
6.95528011,-9.60260800
6.95604611,-9.52879000
6.95681211,-9.46727400
6.95757811,-9.41806000
6.95834411,-9.37500000
6.95911011,-9.31963500
6.95987611,-9.27042300
6.96064211,-9.20275500
6.96140811,-9.12278500
6.96217411,-9.03051100
6.96294011,-8.94438800
6.96370611,-8.83981200
6.96447211,-8.75369100
6.96523811,-8.67987200
6.96600411,-8.61835600
6.96677011,-8.57529400
6.96753611,-8.51993000
6.96830211,-8.45226300
6.96906811,-8.37844500
6.96983411,-8.28617100
6.97060011,-8.19389700
6.97136611,-8.10162400
6.97213211,-8.00935000
6.97289811,-7.93553100
6.97366411,-7.86171200
6.97443011,-7.78789300
6.97519611,-7.72022600
6.97596211,-7.65255800
6.97672811,-7.59104300
6.97749411,-7.51722400
6.97826011,-7.45570800
6.97902611,-7.40034400
6.97979211,-7.34498000
6.98055811,-7.28961600
6.98132411,-7.25270600
6.98209011,-7.20964500
6.98285611,-7.16658400
6.98362211,-7.11737200
6.98438811,-7.08046200
6.98515411,-7.02509800
6.98592011,-6.95127900
6.98668611,-6.87130900
6.98745211,-6.80364100
6.98821811,-6.74827700
6.98898411,-6.69291300
6.98975011,-6.65600300
6.99051611,-6.61294300
6.99128211,-6.58218500
6.99204811,-6.55142700
6.99281411,-6.50221400
6.99358011,-6.44069800
6.99434611,-6.36687900
6.99511211,-6.28690900
6.99587811,-6.20693900
6.99664411,-6.13312000
6.99741011,-6.04699800
6.99817611,-5.96702700
6.99894211,-5.88090500
6.99970811,-5.80708600
7.00047411,-5.75172200
7.00124011,-5.67790300
7.00200611,-5.60408400
7.00277211,-5.51796200
7.00353811,-5.42568800
7.00430411,-5.32726300
7.00507011,-5.24729300
7.00583611,-5.16117100
7.00660211,-5.09350300
7.00736811,-5.03813900
7.00813411,-4.97662400
7.00890011,-4.92741100
7.00966611,-4.87819900
7.01043211,-4.81668300
7.01119811,-4.74286400
7.01196411,-4.67519700
7.01273011,-4.59522600
7.01349611,-4.52755900
7.01426211,-4.45989200
7.01502811,-4.41683100
7.01579411,-4.37376900
7.01656011,-4.33070900
7.01732611,-4.28149600
7.01809211,-4.21998000
7.01885811,-4.15231300
7.01962411,-4.07234200
7.02039011,-3.98622000
7.02115611,-3.91240100
7.02192211,-3.82627900
7.02268811,-3.75861200
7.02345411,-3.69709600
7.02422011,-3.64788400
7.02498611,-3.59867100
7.02575211,-3.56176100
7.02651811,-3.51870100
7.02728411,-3.46333600
7.02805011,-3.38951800
7.02881611,-3.32185000
7.02958211,-3.26648600
7.03034811,-3.21727300
7.03111411,-3.16190900
7.03188011,-3.11884800
7.03264611,-3.09424200
7.03341211,-3.08193900
7.03417811,-3.06348400
7.03494411,-3.03272600
7.03571011,-2.99581700
7.03647611,-2.95275600
7.03724211,-2.90354300
7.03800811,-2.85433100
7.03877411,-2.80511800
7.03954011,-2.75590500
7.04030611,-2.70054100
7.04107211,-2.65132900
7.04183811,-2.59596400
7.04260411,-2.52829700
7.04337011,-2.44832700
7.04413611,-2.36220500
7.04490211,-2.26377900
7.04566811,-2.15305100
7.04643411,-2.04847400
7.04720011,-1.94389800
7.04796611,-1.85162400
7.04873211,-1.78395700
7.04949811,-1.71628900
7.05026411,-1.64247000
7.05103011,-1.56865100
7.05179611,-1.47637800
7.05256211,-1.37180100
7.05332811,-1.26107300
7.05409411,-1.15649600
7.05486011,-1.05807100
7.05562611,-0.95964560
7.05639211,-0.86122040
7.05715811,-0.78124990
7.05792411,-0.71973420
7.05869011,-0.65206690
7.05945611,-0.59055110
7.06022211,-0.51673230
7.06098811,-0.41830710
7.06175411,-0.32603340
7.06252011,-0.22760820
7.06328611,-0.13533460
7.06405211,-0.03075787
7.06481811,0.04921259
7.06558411,0.12303150
7.06635011,0.19069880
7.06711611,0.25836610
7.06788211,0.33218500
7.06864811,0.43061020
7.06941411,0.54749010
7.07018011,0.66437010
7.07094611,0.78740150
7.07171211,0.91043300
7.07247811,1.03346500
7.07324411,1.15034400
7.07401011,1.26107300
7.07477611,1.35949800
7.07554211,1.45792300
7.07630811,1.56250000
7.07707411,1.66707700
7.07784011,1.78395700
7.07860611,1.89468500
7.07937211,1.99926200
7.08013811,2.11614200
7.08090411,2.23302100
7.08167011,2.34375000
7.08243611,2.44217500
7.08320211,2.53444900
7.08396811,2.60826800
7.08473411,2.68823800
7.08550011,2.79281500
7.08626611,2.90969500
7.08703211,3.04502900
7.08779811,3.18036400
7.08856411,3.31569900
7.08933011,3.45103300
7.09009611,3.55561000
7.09086211,3.64788400
7.09162811,3.75246000
7.09239411,3.84473400
7.09316011,3.94315900
7.09392611,4.06003900
7.09469211,4.20152500
7.09545811,4.35531500
7.09622411,4.50295200
7.09699011,4.64443900
7.09775611,4.78592500
7.09852211,4.90895600
7.09928811,5.01968500
7.10005411,5.13656500
7.10082011,5.23499000
7.10158611,5.33341500
7.10235211,5.45029500
7.10311811,5.55487200
7.10388411,5.67790300
7.10465011,5.80093500
7.10541611,5.93011800
7.10618211,6.05314900
7.10694811,6.17002900
7.10771411,6.26845500
7.10848011,6.36687900
7.10924611,6.45300100
7.11001211,6.53297200
7.11077811,6.62524600
7.11154411,6.73597400
7.11231011,6.84670200
7.11307611,6.97588500
7.11384211,7.09276500
7.11460811,7.19734200
7.11537411,7.28346400
7.11614011,7.36343400
7.11690611,7.44340500
7.11767211,7.51722400
7.11843811,7.60334600
7.11920411,7.68946800
7.11997011,7.78174200
7.12073611,7.88631800
7.12150211,7.99704600
7.12226811,8.13853400
7.12303411,8.26771600
7.12380011,8.39689900
7.12456611,8.51993000
7.12533211,8.63681000
7.12609811,8.77829600
7.12686411,8.91978400
7.12763011,9.06742000
7.12839611,9.22121000
7.12916211,9.36884800
7.12992811,9.50418300
7.13069411,9.63336600
7.13146011,9.74409400
7.13222611,9.85482200
7.13299211,9.97785300
7.13375811,10.09473000
7.13452411,10.23007000
7.13529011,10.37155000
7.13605611,10.53150000
7.13682211,10.67298000
7.13758811,10.82677000
7.13835411,10.97441000
7.13912011,11.10974000
7.13988611,11.23893000
7.14065211,11.34350000
7.14141811,11.44808000
7.14218411,11.53420000
7.14295011,11.62032000
7.14371611,11.72490000
7.14448211,11.84793000
7.14524811,11.97096000
7.14601411,12.08169000
7.14678011,12.18627000
7.14754611,12.27854000
7.14831211,12.34621000
7.14907811,12.40157000
7.14984411,12.43848000
7.15061011,12.46924000
7.15137611,12.48154000
7.15214211,12.51230000
7.15290811,12.53076000
7.15367411,12.54921000
7.15444011,12.56767000
7.15520611,12.57997000
7.15597211,12.59842000
7.15673811,12.58612000
7.15750411,12.55536000
7.15827011,12.52461000
7.15903611,12.48770000
7.15980211,12.44464000
7.16056811,12.41388000
7.16133411,12.38927000
7.16210011,12.37697000
7.16286611,12.38312000
7.16363211,12.37697000
7.16439811,12.37697000
7.16516411,12.37697000
7.16593011,12.35851000
7.16669611,12.33391000
7.16746211,12.32160000
7.16822811,12.31545000
7.16899411,12.32160000
7.16976011,12.32160000
7.17052611,12.31545000
7.17129211,12.31545000
7.17205811,12.31545000
7.17282411,12.34621000
7.17359011,12.35236000
7.17435611,12.35236000
7.17512211,12.35851000
7.17588811,12.35236000
7.17665411,12.35851000
7.17742011,12.40157000
7.17818611,12.43848000
7.17895211,12.48154000
7.17971811,12.52461000
7.18048411,12.56151000
7.18125011,12.57997000
7.18201611,12.56767000
7.18278211,12.53691000
7.18354811,12.50615000
7.18431411,12.47539000
7.18508011,12.46309000
7.18584611,12.46924000
7.18661211,12.48154000
7.18737811,12.49385000
7.18814411,12.51230000
7.18891011,12.51230000
7.18967611,12.50000000
7.19044211,12.46924000
7.19120811,12.42618000
7.19197411,12.37697000
7.19274011,12.34621000
7.19350611,12.31545000
7.19427211,12.29700000
7.19503811,12.29085000
7.19580411,12.29085000
7.19657011,12.29085000
7.19733611,12.27854000
7.19810211,12.25394000
7.19886811,12.22933000
7.19963411,12.21087000
7.20040011,12.19242000
7.20116611,12.19242000
7.20193211,12.19242000
7.20269811,12.21087000
7.20346411,12.22933000
7.20423011,12.24778000
7.20499611,12.27239000
7.20576211,12.29700000
7.20652811,12.31545000
7.20729411,12.32775000
7.20806011,12.32775000
7.20882611,12.32775000
7.20959211,12.32775000
7.21035811,12.34006000
7.21112411,12.35236000
7.21189011,12.37082000
7.21265611,12.38927000
7.21342211,12.41388000
7.21418811,12.43233000
7.21495411,12.44464000
7.21572011,12.44464000
7.21648611,12.43848000
7.21725211,12.43848000
7.21801811,12.43233000
7.21878411,12.44464000
7.21955011,12.47539000
7.22031611,12.51230000
7.22108211,12.53076000
7.22184811,12.56151000
7.22261411,12.58612000
7.22338011,12.59227000
7.22414611,12.59227000
7.22491211,12.59227000
7.22567811,12.59842000
7.22644411,12.60458000
7.22721011,12.61073000
7.22797611,12.62918000
7.22874211,12.65994000
7.22950811,12.70300000
7.23027411,12.73991000
7.23104011,12.76452000
7.23180611,12.77682000
7.23257211,12.76452000
7.23333811,12.73991000
7.23410411,12.70915000
7.23487011,12.67224000
7.23563611,12.63533000
7.23640211,12.61073000
7.23716811,12.60458000
7.23793411,12.58612000
7.23870011,12.56767000
7.23946611,12.54921000
7.24023211,12.51845000
7.24099811,12.47539000
7.24176411,12.42003000
7.24253011,12.36466000
7.24329611,12.32160000
7.24406211,12.27854000
7.24482811,12.24163000
7.24559411,12.21087000
7.24636011,12.17397000
7.24712611,12.13091000
7.24789211,12.07554000
7.24865811,12.00172000
7.24942411,11.94021000
7.25019011,11.88484000
7.25095611,11.82948000
7.25172211,11.79257000
7.25248811,11.76181000
7.25325411,11.74951000
7.25402011,11.74336000
7.25478611,11.73720000
7.25555211,11.73105000
7.25631811,11.71260000
7.25708411,11.66954000
7.25785011,11.62648000
7.25861611,11.57111000
7.25938211,11.52805000
7.26014811,11.47269000
7.26091411,11.42962000
7.26168011,11.38656000
7.26244611,11.35581000
7.26321211,11.32505000
7.26397811,11.28199000
7.26474411,11.22047000
7.26551011,11.13435000
7.26627611,11.03592000
7.26704211,10.93135000
7.26780811,10.81447000
7.26857411,10.70989000
7.26934011,10.61762000
7.27010611,10.53150000
7.27087211,10.46383000
7.27163811,10.39001000
7.27240411,10.31004000
7.27317011,10.21161000
7.27393611,10.11319000
7.27470211,10.02092000
7.27546811,9.92249000
7.27623411,9.83021600
7.27700011,9.73179100
7.27776611,9.63951700
7.27853211,9.55339400
7.27929811,9.47342500
7.28006411,9.40575800
7.28083011,9.32578700
7.28159611,9.23351300
7.28236211,9.12893600
7.28312811,9.01205700
7.28389411,8.89517700
7.28466011,8.77214500
7.28542611,8.66141700
7.28619211,8.57529400
7.28695811,8.48917200
7.28772411,8.40305000
7.28849011,8.31692900
7.28925611,8.21850300
7.29002211,8.10777600
7.29078811,7.98474400
7.29155411,7.84940900
7.29232011,7.70792300
7.29308611,7.57874000
7.29385211,7.46186000
7.29461811,7.35113100
7.29538411,7.24655500
7.29615011,7.14812900
7.29691611,7.06200700
7.29768211,6.95743000
7.29844811,6.84055100
7.29921411,6.72982200
7.29998011,6.61909400
7.30074611,6.52066900
7.30151211,6.41609200
7.30227811,6.32381900
7.30304411,6.23769700
7.30381011,6.17002900
7.30457611,6.10236200
7.30534211,6.04084600
7.30610811,5.97933100
7.30687411,5.91166300
7.30764011,5.83169300
7.30840611,5.73941900
7.30917211,5.64099400
7.30993811,5.53641700
7.31070411,5.44414400
7.31147011,5.35802100
7.31223611,5.26574800
7.31300211,5.17347400
7.31376811,5.07504900
7.31453411,4.97047200
7.31530011,4.85974400
7.31606611,4.74286400
7.31683211,4.61983300
7.31759811,4.47219400
7.31836411,4.31225400
7.31913011,4.15231300
7.31989611,3.99237200
7.32066211,3.83858300
7.32142811,3.68479300
7.32219411,3.51870100
7.32296011,3.34030500
7.32372611,3.16190900
7.32449211,2.97121000
7.32525811,2.78666300
7.32602411,2.61441900
7.32679011,2.45447800
7.32755611,2.30068900
7.32832211,2.14074800
7.32908811,1.98080700
7.32985411,1.82086600
7.33062011,1.63631900
7.33138611,1.44562000
7.33215211,1.23031500
7.33291811,1.01501000
7.33368411,0.79355310
7.33445011,0.58439960
7.33521611,0.38754920
7.33598211,0.20915350
7.33674811,0.04306102
7.33751411,-0.12918310
7.33828011,-0.29527560
7.33904611,-0.46751960
7.33981211,-0.65821850
7.34057811,-0.87352360
7.34134411,-1.08882900
7.34211011,-1.30413400
7.34287611,-1.50098400
7.34364211,-1.68553100
7.34440811,-1.83316900
7.34517411,-1.98080700
7.34594011,-2.12229300
7.34670611,-2.25762800
7.34747211,-2.37450800
7.34823811,-2.50369100
7.34900411,-2.60826800
7.34977011,-2.73129900
7.35053611,-2.84202700
7.35130211,-2.94660400
7.35206811,-3.05118100
7.35283411,-3.12500000
7.35360011,-3.18651600
7.35436611,-3.24803100
7.35513211,-3.29724400
7.35589811,-3.34030500
7.35666411,-3.38951800
7.35743011,-3.45718500
7.35819611,-3.53100400
7.35896211,-3.61097400
7.35972811,-3.69094500
7.36049411,-3.77091500
7.36126011,-3.85088600
7.36202611,-3.91855300
7.36279211,-3.97391700
7.36355811,-4.02313000
7.36432411,-4.08464600
7.36509011,-4.13385800
7.36585611,-4.18922200
7.36662211,-4.24458600
7.36738811,-4.30610200
7.36815411,-4.36761800
7.36892011,-4.44143700
7.36968611,-4.49065000
7.37045211,-4.53371000
7.37121811,-4.57062000
7.37198411,-4.60137700
7.37275011,-4.65059000
7.37351611,-4.73056000
7.37428211,-4.82898600
7.37504811,-4.92741100
7.37581411,-5.03198800
7.37658011,-5.13041300
7.37734611,-5.20423200
7.37811211,-5.27189900
7.37887811,-5.32726300
7.37964411,-5.38877900
7.38041012,-5.44414400
7.38117612,-5.51796200
7.38194212,-5.60408400
7.38270812,-5.70251000
7.38347412,-5.80093500
7.38424012,-5.89936000
7.38500612,-5.97933100
7.38577212,-6.04699800
7.38653812,-6.10851300
7.38730412,-6.15157400
7.38807012,-6.20078700
7.38883612,-6.25615100
7.38960212,-6.31151500
7.39036812,-6.37918200
7.39113412,-6.46530500
7.39190012,-6.54527500
7.39266612,-6.63139700
7.39343212,-6.70521600
7.39419812,-6.76673200
7.39496412,-6.83439900
7.39573012,-6.89591500
7.39649612,-6.96358300
7.39726212,-7.03740100
7.39802812,-7.11737200
7.39879412,-7.20964500
7.39956012,-7.29576700
7.40032612,-7.38804100
7.40109212,-7.48031400
7.40185812,-7.56643700
7.40262412,-7.64640700
7.40339012,-7.70792300
7.40415612,-7.73868000
7.40492212,-7.77559000
7.40568812,-7.80634800
7.40645412,-7.85556000
7.40722012,-7.91092400
7.40798612,-7.97859100
7.40875212,-8.04010800
7.40951812,-8.10162400
7.41028412,-8.15698700
7.41105012,-8.20004800
7.41181612,-8.24311000
7.41258212,-8.28001900
7.41334812,-8.32308000
7.41411412,-8.37229300
7.41488012,-8.42765700
7.41564612,-8.50762700
7.41641212,-8.59375000
7.41717812,-8.67371900
7.41794412,-8.75984200
7.41871012,-8.82750900
7.41947612,-8.88902600
7.42024212,-8.95669300
7.42100812,-9.02436000
7.42177412,-9.10433000
7.42254012,-9.18430000
7.42330612,-9.27657400
7.42407212,-9.36884800
7.42483812,-9.45496900
7.42560412,-9.54109200
7.42637012,-9.62721400
7.42713612,-9.70103300
7.42790212,-9.76254800
7.42866812,-9.79945900
7.42943412,-9.81791200
7.43020012,-9.82406400
7.43096612,-9.82406400
7.43173212,-9.82406400
7.43249812,-9.84867000
7.43326412,-9.87942800
7.43403012,-9.91018600
7.43479612,-9.94094400
7.43556212,-9.95939900
7.43632812,-9.97170200
7.43709412,-9.97170200
7.43786012,-9.96555000
7.43862612,-9.96555000
7.43939212,-9.97170200
7.44015812,-9.98400600
7.44092412,-9.98400600
7.44169012,-10.00246000
7.44245612,-10.01476000
7.44322212,-10.02707000
7.44398812,-10.03322000
7.44475412,-10.03322000
7.44552012,-10.03322000
7.44628612,-10.04552000
7.44705212,-10.05782000
7.44781812,-10.08858000
7.44858412,-10.12549000
7.44935012,-10.17470000
7.45011612,-10.21776000
7.45088212,-10.26083000
7.45164812,-10.29774000
7.45241412,-10.31619000
7.45318012,-10.32234000
7.45394612,-10.32849000
7.45471212,-10.31004000
7.45547812,-10.29774000
7.45624412,-10.28543000
7.45701012,-10.28543000
7.45777612,-10.29158000
7.45854212,-10.31004000
7.45930812,-10.32234000
7.46007412,-10.32849000
7.46084012,-10.32849000
7.46160612,-10.31004000
7.46237212,-10.29158000
7.46313812,-10.27313000
7.46390412,-10.24237000
7.46467012,-10.23007000
7.46543612,-10.24852000
7.46620212,-10.26083000
7.46696812,-10.27928000
7.46773412,-10.29774000
7.46850012,-10.29158000
7.46926612,-10.27313000
7.47003212,-10.26083000
7.47079812,-10.23622000
7.47156412,-10.19931000
7.47233012,-10.16240000
7.47309612,-10.13164000
7.47386212,-10.10089000
7.47462812,-10.06398000
7.47539412,-10.02092000
7.47616012,-9.97170200
7.47692612,-9.89788300
7.47769212,-9.81176100
7.47845812,-9.71333600
7.47922412,-9.62721400
7.47999012,-9.54109200
7.48075612,-9.46727400
7.48152212,-9.41806000
7.48228812,-9.38115100
7.48305412,-9.33809000
7.48382012,-9.29502900
7.48458612,-9.23966500
7.48535212,-9.17814900
7.48611812,-9.09817800
7.48688412,-9.01205700
7.48765012,-8.91363100
7.48841612,-8.80905400
7.48918212,-8.69832600
7.48994812,-8.60605200
7.49071412,-8.51377900
7.49148012,-8.42765700
7.49224612,-8.34768700
7.49301212,-8.26156400
7.49377812,-8.14468500
7.49454412,-8.02165300
7.49531012,-7.91092400
7.49607612,-7.79404500
7.49684212,-7.69562000
7.49760812,-7.59719500
7.49837412,-7.51107200
7.49914012,-7.42495000
7.49990612,-7.35728300
7.50067212,-7.26500900
7.50143812,-7.17888700
7.50220412,-7.06815900
7.50297012,-6.96973400
7.50373612,-6.85285400
7.50450212,-6.72367100
7.50526812,-6.59448800
7.50603412,-6.45915300
7.50680012,-6.33612200
7.50756612,-6.21309000
7.50833212,-6.09005900
7.50909812,-5.95472400
7.50986412,-5.81323800
7.51063012,-5.65944900
7.51139612,-5.50565900
7.51216212,-5.34571800
7.51292812,-5.18577700
7.51369412,-5.01968500
7.51446012,-4.87204700
7.51522612,-4.72440900
7.51599212,-4.59522600
7.51675812,-4.47834600
7.51752412,-4.36146600
7.51829012,-4.23228400
7.51905612,-4.09694900
7.51982212,-3.95546200
7.52058812,-3.81397600
7.52135412,-3.66633800
7.52212012,-3.53100400
7.52288612,-3.40182100
7.52365212,-3.27878900
7.52441812,-3.15575800
7.52518412,-3.04502900
7.52595012,-2.92814900
7.52671612,-2.78666300
7.52748212,-2.63902500
7.52824812,-2.47293300
7.52901412,-2.30068900
7.52978012,-2.14074800
7.53054612,-1.98080700
7.53131212,-1.82701800
7.53207812,-1.68553100
7.53284412,-1.54404500
7.53361012,-1.38410400
7.53437612,-1.20570900
7.53514212,-1.01501000
7.53590812,-0.81200780
7.53667412,-0.59670270
7.53744012,-0.37524600
7.53820612,-0.15994090
7.53897212,0.04306102
7.53973812,0.23375980
7.54050412,0.39985230
7.54127012,0.55979330
7.54203612,0.72588580
7.54280212,0.90428140
7.54356812,1.08882900
7.54433412,1.28567900
7.54510012,1.47022600
7.54586612,1.67938000
7.54663212,1.87007900
7.54739812,2.06077700
7.54816412,2.23917300
7.54893012,2.38681100
7.54969612,2.52829700
7.55046212,2.67593500
7.55122812,2.81127000
7.55199412,2.95890700
7.55276012,3.11884800
7.55352612,3.29724400
7.55429212,3.47564000
7.55505812,3.66018700
7.55582412,3.85088600
7.55659012,4.02313000
7.55735612,4.17691900
7.55812212,4.31840500
7.55888812,4.44758800
7.55965412,4.56446800
7.56042012,4.69365100
7.56118612,4.81668300
7.56195212,4.94586600
7.56271812,5.08120100
7.56348412,5.21653500
7.56425012,5.35802100
7.56501612,5.49950700
7.56578212,5.62869100
7.56654812,5.75172200
7.56731412,5.86860200
7.56808012,5.97933100
7.56884612,6.11466500
7.56961212,6.27460600
7.57037812,6.45915300
7.57114412,6.64370100
7.57191012,6.82824800
7.57267612,7.01279500
7.57344212,7.17888700
7.57420812,7.33882900
7.57497412,7.49876900
7.57574012,7.65871000
7.57650612,7.80019600
7.57727212,7.94168200
7.57803812,8.07701800
7.57880412,8.20620100
7.57957012,8.32923100
7.58033612,8.45841400
7.58110212,8.57529400
7.58186812,8.68602300
7.58263412,8.79675100
7.58340012,8.89517700
7.58416612,8.99975300
7.58493212,9.10433000
7.58569812,9.22121000
7.58646412,9.32578700
7.58723012,9.44881800
7.58799612,9.55339400
7.58876212,9.67027500
7.58952812,9.76254800
7.59029412,9.83636800
7.59106012,9.91018600
7.59182612,9.97170200
7.59259212,10.02707000
7.59335812,10.09473000
7.59412412,10.18086000
7.59489012,10.26083000
7.59565612,10.34080000
7.59642212,10.42692000
7.59718812,10.51304000
7.59795412,10.59301000
7.59872012,10.67298000
7.59948612,10.74065000
7.60025212,10.78986000
7.60101812,10.84523000
7.60178412,10.91289000
7.60255012,10.99286000
7.60331612,11.07899000
7.60408212,11.16511000
7.60484812,11.24508000
7.60561412,11.31275000
7.60638012,11.36811000
7.60714612,11.40502000
7.60791212,11.43578000
7.60867812,11.46038000
7.60944412,11.49114000
7.61021012,11.53420000
7.61097612,11.57726000
7.61174212,11.62648000
7.61250812,11.68184000
7.61327412,11.74336000
7.61404012,11.79872000
7.61480612,11.83563000
7.61557212,11.86639000
7.61633812,11.89715000
7.61710412,11.94021000
7.61787012,11.98942000
7.61863612,12.05709000
7.61940212,12.13091000
7.62016812,12.20472000
7.62093412,12.26624000
7.62170012,12.32160000
7.62246612,12.37697000
7.62323212,12.42618000
7.62399812,12.46309000
7.62476412,12.49385000
7.62553012,12.51230000
7.62629612,12.52461000
7.62706212,12.54921000
7.62782812,12.57997000
7.62859412,12.62918000
7.62936012,12.67224000
7.63012612,12.72146000
7.63089212,12.76452000
7.63165812,12.79527000
7.63242412,12.80758000
7.63319012,12.81373000
7.63395612,12.81988000
7.63472212,12.83218000
7.63548812,12.85064000
7.63625412,12.88755000
7.63702012,12.91831000
7.63778612,12.96137000
7.63855212,12.99828000
7.63931812,13.02903000
7.64008412,13.04134000
